-2.399054914712905884e-02,-9.123247116804122925e-02,-1.875444501638412476e-01,7.198225259780883789e-01,-4.845706820487976074e-01,-1.557712722569704056e-02,-6.248987466096878052e-02,-4.333365857601165771e-01,3.928333520889282227e-01,-1.296964436769485474e-01,-5.581601988524198532e-03,2.044397406280040741e-03,8.553196093998849392e-04,-1.702387089608237147e-04,7.280930411070585251e-03,-2.186930971220135689e-03,5.384903866797685623e-03,3.931763116270303726e-03,8.554621599614620209e-03
-8.778885006904602051e-03,-6.500132381916046143e-02,-2.046172320842742920e-01,7.371372580528259277e-01,-4.965316057205200195e-01,-1.387771684676408768e-02,-6.361928582191467285e-02,-4.010406732559204102e-01,3.559828698635101318e-01,-1.182335391640663147e-01,-5.035027861595153809e-03,1.685653813183307648e-03,8.289362885989248753e-04,-1.625203149160370231e-04,7.084668613970279694e-03,-2.185961697250604630e-03,4.489649552851915359e-03,3.755756886675953865e-03,8.400074206292629242e-03
5.867763888090848923e-03,-3.928863629698753357e-02,-2.212453186511993408e-01,7.518924474716186523e-01,-5.097593665122985840e-01,-1.233718823641538620e-02,-6.478644162416458130e-02,-3.691608905792236328e-01,3.224745094776153564e-01,-1.086734011769294739e-01,-4.781222902238368988e-03,1.644852221943438053e-03,8.038662490434944630e-04,-1.543430116726085544e-04,6.799545604735612869e-03,-2.174646826460957527e-03,3.819953650236129761e-03,3.606561338528990746e-03,8.122588507831096649e-03
1.836686581373214722e-02,-1.506784092634916306e-02,-2.370013892650604248e-01,7.624809145927429199e-01,-5.224472284317016602e-01,-1.111765298992395401e-02,-6.625375896692276001e-02,-3.384685218334197998e-01,2.927774190902709961e-01,-1.011554300785064697e-01,-4.752743989229202271e-03,1.615651999600231647e-03,7.773270481266081333e-04,-1.434477599104866385e-04,6.674352101981639862e-03,-2.143749501556158066e-03,3.237782511860132217e-03,3.360807429999113083e-03,7.660038303583860397e-03
3.171535208821296692e-02,6.726079154759645462e-03,-2.519676983356475830e-01,7.688729166984558105e-01,-5.337931513786315918e-01,-9.464621543884277344e-03,-6.814076006412506104e-02,-3.098457157611846924e-01,2.679085731506347656e-01,-9.602768719196319580e-02,-4.197148140519857407e-03,1.585243502631783485e-03,7.558236829936504364e-04,-1.315692934440448880e-04,6.522946059703826904e-03,-2.108841901645064354e-03,2.689983230084180832e-03,3.066887613385915756e-03,7.025239523500204086e-03
4.324079304933547974e-02,2.588349208235740662e-02,-2.655172348022460938e-01,7.706230878829956055e-01,-5.419717431068420410e-01,-7.728026714175939560e-03,-7.055532187223434448e-02,-2.848448157310485840e-01,2.501536905765533447e-01,-9.436014294624328613e-02,-3.536764066666364670e-03,1.555415452457964420e-03,7.346464553847908974e-04,-1.207798195537179708e-04,6.176302675157785416e-03,-2.057388424873352051e-03,2.146734856069087982e-03,2.687050728127360344e-03,6.090514827519655228e-03
5.210737511515617371e-02,4.260645434260368347e-02,-2.773006558418273926e-01,7.679222822189331055e-01,-5.462654829025268555e-01,-5.679155234247446060e-03,-7.321392744779586792e-02,-2.640764713287353516e-01,2.398185431957244873e-01,-9.618484228849411011e-02,-2.643135376274585724e-03,1.524973544292151928e-03,6.917688879184424877e-04,-1.080088040907867253e-04,5.636626854538917542e-03,-2.050040988251566887e-03,1.548626692965626717e-03,2.408126369118690491e-03,5.418712273240089417e-03
5.639575421810150146e-02,5.680153518915176392e-02,-2.870213985443115234e-01,7.613484859466552734e-01,-5.467296242713928223e-01,-4.154582042247056961e-03,-7.590762525796890259e-02,-2.477031350135803223e-01,2.365393489599227905e-01,-1.012774854898452759e-01,-2.273983554914593697e-03,1.492131617851555347e-03,6.334510981105268002e-04,-9.348364983452484012e-05,5.113942548632621765e-03,-2.033089520409703255e-03,9.897036943584680557e-04,2.220788272097706795e-03,5.042952485382556915e-03
5.878570303320884705e-02,6.787656992673873901e-02,-2.940825223922729492e-01,7.510158419609069824e-01,-5.434744358062744141e-01,-2.533140126615762711e-03,-7.861571758985519409e-02,-2.352481037378311157e-01,2.394058704376220703e-01,-1.091415137052536011e-01,-1.783042447641491890e-03,1.463758642785251141e-03,5.964448791928589344e-04,-7.703554729232564569e-05,4.950650967657566071e-03,-1.999119529500603676e-03,5.802380619570612907e-04,2.106992760673165321e-03,4.909728653728961945e-03
5.907013267278671265e-02,7.582228630781173706e-02,-2.979193329811096191e-01,7.368999719619750977e-01,-5.363674163818359375e-01,-1.622357871383428574e-03,-8.129560947418212891e-02,-2.265873700380325317e-01,2.483194768428802490e-01,-1.197839602828025818e-01,-1.723425462841987610e-03,1.432611607015132904e-03,5.673913983628153801e-04,-5.956895620329305530e-05,4.868770018219947815e-03,-1.927676377817988396e-03,3.537991433404386044e-04,1.987752271816134453e-03,4.792426712810993195e-03
